,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
24,CYP4F12,AHSG,SOD3,CYP4F12,KRT74,CYP4F12,LUM,SERPINA6,SERPINA6,OGN,DCN,ALB,RBM15,AKAP12,AHSG,CAVIN1,SORBS2,ANK2,ITIH5,NSUN2,SERPINC1,DCN,CD34,ITIH5,MINDY1,SELENBP1,HPX,GTPBP4,MINDY1,CAVIN1,HSPA12B,KRT13,CYP4F12,ADH4,TMOD2,PODN,ITIH5,TMOD2,KRT13,DCN,HPX,TMOD2,MMRN2,BCKDHA,ANK2,SERPINA1,MGLL,SSC5D,TMOD2,HPX,AKAP12,ANK2,GTPBP4,TMOD2,KRT74,SPTBN1,DPT,CBFB,SCARA5,CYP4F12,ABCA8,AKAP12,CFD,LUM,PRELP,CAVIN1,TMOD2,HPX,LUM,SPTBN1,ADH1B,RECK,SPTBN1,SPTBN1,TMOD2,ADH1B,GTPBP4,AKAP12,BTD,TNXB,TNXB,SCARA5,MGLL,ANK2,ADH4,SPTBN1,SERPINA1,PRELP,SCARA5,AKAP12,TMOD2,SELENBP1,ADH4,TNXB,MMP14,HSPA12B,ATP6V1C1,HPX,TMOD2,SCARA5
25,TNS2,ANK2,DPT,MGLL,MINDY1,SOD3,SCARA5,MAPK3,MINDY1,LUM,CD34,SCARA5,CYP4F12,TOP1,SERPINC1,SOD3,CD34,SERPINC1,DCN,TNXB,TNXB,AHSG,SCIN,SOD3,SASH1,ADH4,DCN,MAPK3,SCARA5,ADH4,MINDY1,MAPK3,TMOD2,VIT,VIT,SELENBP1,AKAP12,ABI3BP,VIT,PODN,ITIH5,TNS2,ALB,TNXB,SOD3,DCN,CYP4F12,ANK2,SPTBN1,ANK2,VIT,ALB,SELENBP1,ADH1B,SPTBN1,SOD3,HPX,SERPINC1,TNXB,GTPBP4,MGLL,LUM,ITIH5,ADH4,DPT,GSTM5,ANK2,SOD3,AKAP12,RECK,CAVIN1,CD34,CYP4F12,ADH1B,MMP14,TMOD2,MAPK3,RECK,MMP14,HPX,ADH4,GTPBP4,SELENBP1,MMRN2,MINDY1,CYP4F12,BCKDHA,CAVIN1,GTPBP4,SORBS2,CYP4F12,LUM,TNXB,MGLL,AKAP12,SCARA5,SERPINA6,SOD3,AKAP12,TMOD2
26,SELENBP1,ADH1B,SELENBP1,SELENBP1,VIT,TOP1,TNXB,SORBS2,AKAP12,HSPA12B,LUM,RECK,TNS2,SOD3,SELENBP1,BTD,ABLIM1,AKAP12,PODN,TMOD2,CYP4F12,TMOD2,LUM,NSUN2,TNXB,AGT,SCARA5,DCN,SSC5D,SOD3,SELENBP1,ITIH5,HSPA12B,CAVIN1,SSC5D,DCN,ADH4,SOD3,MAPK3,MMRN2,CYP4F12,CYP4F12,AHSG,TMOD2,SPTBN1,SOD3,TOP1,SELENBP1,SCARA5,AHSG,OLFML1,DCN,TF,OGN,CYP4F12,ITIH5,TUB,LUM,BCKDHA,HPX,SPTBN1,SERPINA6,HPX,CYP4F12,CD34,PODN,ABI3BP,ABLIM1,SCARA5,CAVIN1,ABLIM1,SELENBP1,TMOD2,RECK,HPX,RECK,TMOD2,DCN,ALB,TMOD2,AKAP12,MINDY1,MINDY1,SCARA5,GTPBP4,DCN,HSPA12B,TUB,DCN,TMOD2,ALB,HSPA12B,SERPINC1,SCIN,CYP4F12,ATP6V1C1,CDC27,SERPINC1,CDC27,VIT
27,SCARA5,PODN,CDC27,TMOD2,HPX,DPT,SOD3,MYBBP1A,TMOD2,TUB,TMOD2,AKAP12,SCARA5,NSUN2,ITIH5,ANK2,MYBBP1A,TNXB,SERPINC1,SERPINA1,NSUN2,SCARA5,AGT,MMP14,PODN,TNXB,ALB,HSPA12B,ANK2,PRELP,GTPBP4,LUM,DCN,SERPINA1,AKAP12,CYP4F12,TF,DPT,SOD3,SELENBP1,SOD3,BTD,DCN,MMP14,SCARA5,KRT13,SORBS2,TNS2,ITIH5,DCN,MAPK3,VIT,SOD3,DPT,SELENBP1,SCARA5,MMP14,SSC5D,VIT,SOD3,LUM,HPX,MMP14,PODN,SCARA5,HPX,TOP1,AKAP12,PRELP,SERPINA6,CYP4F12,CAVIN1,ADH1B,VIT,CDC27,SERPINC1,IL33,SERPINA3,LUM,RECK,PRELP,CD34,SSC5D,DCN,DPT,SOD3,CBFB,NSUN2,SCIN,NSUN2,SSC5D,SPTBN1,TMOD2,MINDY1,RECK,CAVIN1,DPT,ADD3,AHSG,GTPBP4
28,AHSG,CYP4F12,ABLIM1,SCIN,DPT,TMOD2,GTPBP4,PODN,SCARA5,PODN,OGN,LUM,ADAR,SERPINC1,MINDY1,ATP6V1C1,CDC27,SCARA5,CYP4F12,SELENBP1,SELENBP1,MYO9B,MMP14,HSPA12B,SCARA5,CFD,TNXB,ABLIM1,VIT,TNS2,BCKDHA,CD34,MAPK3,CYP4F12,ADH4,HPX,AHSG,CYP4F12,CYP4F12,SOD3,SELENBP1,MAPK3,GTPBP4,HPX,IL33,MINDY1,LUM,DPT,ADAR,CNRIP1,AHSG,TF,AKAP12,SOD3,LUM,CYP4F12,ITIH5,ADAR,AKAP12,ADAR,SELENBP1,RECK,DCN,ABI3BP,MYBBP1A,ALB,CYP4F12,BCKDHA,OGN,TNXB,GTPBP4,MGLL,ALB,HPX,ADH4,MMRN2,LUM,TOP1,DPT,ITIH5,SOD3,ANK2,ADH4,APPL1,PODN,GTPBP4,ALB,TMOD2,HPX,ANK2,GTPBP4,TNS2,SPTBN1,MAPK3,ATP6V1C1,CD34,SERPINC1,BCKDHA,ITIH5,MMP14
29,NSUN2,VIT,SSC5D,SCARA5,TMOD2,LUM,MINDY1,LUM,SOD3,SELENBP1,ALB,MAPK3,TNXB,ITIH5,ATP6V1C1,TMOD2,NFIA,OGN,AKAP12,DCN,ADH1B,SSC5D,CYP4F12,SERPINC1,MAPK3,KRT74,BCKDHA,AKAP12,CYP4F12,HPX,LUM,BCKDHA,MGLL,BCKDHA,ALB,GTPBP4,ALB,TNS2,TMOD2,MMP14,TOP1,SOD3,TMOD2,SOD3,SERPINA1,TMOD2,CFD,GTPBP4,ADH4,ABCA8,PODN,RECK,NSUN2,NFIA,PRELP,ADH4,SOD3,MINDY1,NOSTRIN,TF,TNS2,SSC5D,GTPBP4,BCKDHA,ADH4,TOP1,ADH4,SSC5D,MGLL,NSUN2,ADD3,GTPBP4,CAVIN1,NSUN2,PODN,ADH4,MINDY1,ADH4,ADD3,KRT74,ITIH5,CNN2,DCN,MINDY1,SORBS2,VIT,LUM,PODN,LUM,DCN,SPTBN1,TF,BCKDHA,VIT,CFD,TNXB,ABLIM1,SCARA5,MMRN2,DPT
30,ADH4,LUM,CD34,SOD3,CFD,SORBS3,PODN,ATP6V1C1,TUB,DPT,NCBP2,GTPBP4,LUM,ABLIM1,SOD3,MINDY1,MINDY1,SERPINA6,KRT4,ADH4,MMP14,HSPA12B,TNS2,SASH1,ADH1B,SCIN,HSPA12B,CD34,BCKDHA,LUM,BTD,TOP1,IL33,MMP14,HPX,ADH1B,SELENBP1,TOP1,OGN,ITIH5,ADH1B,RECK,SCIN,SCIN,PRELP,TF,CDC27,KRT74,SOD3,APPL1,CFD,SPTBN1,SERPINA1,MINDY1,HPX,SELENBP1,SCIN,TOP1,NSUN2,OGN,NSUN2,CAVIN1,AHSG,APPL1,RECK,TNS2,PODN,NFIA,TUB,SERPINA1,NCBP2,HPX,DCN,TMOD2,SERPINC1,AKAP12,IGF2R,SCARA5,ADH1B,LUM,PODN,AKAP12,PODN,ABCA8,TMOD2,SELENBP1,CP,ALB,MAPK3,GTPBP4,MGLL,CFD,VIT,TOP1,SERPINC1,MGLL,MMP14,RECK,DPT,SOD3
31,DPT,SPTBN1,HPX,KRT13,HSPA12B,TNS2,SSC5D,AKAP12,SELENBP1,SOD3,SERPINC1,SERPINA1,TF,MINDY1,ABCA8,DPT,HPX,CD34,ADH4,PRKDC,SPTBN1,MMP14,HPX,MGLL,HPX,BCKDHA,TUB,ANK2,GSTM5,CFD,TMOD2,MINDY1,MINDY1,SSC5D,SERPINA6,TNXB,SOD3,ALDH9A1,TNXB,TF,NSUN2,SSC5D,ADH1B,CAVIN1,SELENBP1,HSPA12B,KRT13,MGLL,MGLL,RBSN,HPX,SELENBP1,VIT,TNXB,CFD,BCKDHA,TMOD2,ABLIM1,DPT,MMP14,CD34,SOD3,PRELP,ADH1B,SELENBP1,DCN,RECK,ALB,DPT,MGLL,MGLL,NCBP2,HPX,DCN,HSPA12B,ANK2,AGT,VIT,ADH4,MINDY1,HPX,SORBS2,TF,HSPA12B,PRELP,ADH4,SPTBN1,RECK,ADH1B,RECK,TOP1,DPT,ATP6V1C1,PLAU,DPT,ADH4,ADH1B,MMP14,SCARA5,AKAP12
32,LUM,TMOD2,MGLL,ALB,ABLIM1,ABLIM1,TMOD2,SCARA5,APPL1,AHSG,PTPRS,TMOD2,SPTBN1,CFD,SERPINA6,SSC5D,CYP4F12,MMP14,SCARA5,CYP4F12,TOP1,MINDY1,NSUN2,TOP1,VIT,RECK,ADH4,MMP14,ABCA8,CD34,RBSN,ADIRF,MMRN2,TMOD2,TF,TOP1,CP,DCN,SSC5D,ALB,KRT4,COL28A1,CD34,PODN,TNXB,BTD,TMOD2,VIT,NOSTRIN,ALDH9A1,TNS2,ATP6V1C1,CFD,TF,BTD,MGLL,SCARA5,CP,ANK2,SCARA5,ADH4,GTPBP4,TNS2,CFD,SORBS2,ANK2,APPL1,TMOD2,PODN,ADD3,ADH4,SSC5D,PRELP,TNXB,GTPBP4,AGT,SCARA5,HSPA12B,MINDY1,CYP4F12,STAT2,MFAP5,BCKDHA,RECK,SERPINA1,DPT,APPL1,AGT,KRT13,ALB,ANK2,TNXB,RECK,ALB,OGN,GTPBP4,ALB,ITIH5,AGT,LUM
33,ITIH5,GTPBP4,MINDY1,ITIH5,ADH1B,NCBP2,SERPINC1,MINDY1,CFD,TF,SSC5D,ADAR,RECK,MMP14,SERPINA1,TNXB,DCN,TOP1,MGLL,ITIH5,ALB,CD34,DPT,APPL1,SERPINA1,GTPBP4,APPL1,NFIA,ADD3,TNXB,ITIH5,NSUN2,APPL1,HSPA12B,NSUN2,TMOD2,CYP4F12,NSUN2,ADH1B,CYP4F12,SERPINC1,SERPINC1,TNXB,AGT,ITIH5,SELENBP1,GTPBP4,SERPINA1,CFD,CYP4F12,CYP4F12,SERPINA6,ADAR,TNS2,TF,KRT74,SERPINC1,OGN,ITIH5,CD34,HPX,NSUN2,TOP1,CAVIN1,NSUN2,ABCA8,SSC5D,TOP1,ABCA8,APPL1,MMRN2,PODN,SCARA5,CRTAP,VIT,GTPBP4,ANK2,MGLL,RECK,ADAR,MINDY1,BCKDHA,NCBP2,PODN,OLFML1,BCKDHA,RECK,HPX,TNS2,CYP4F12,SOD3,BCKDHA,TOP1,KRT13,SPTBN1,TMOD2,TOP1,PODN,PODN,OGN
34,MMRN2,RECK,C2orf54,CP,PODN,VIT,ABCA8,ADH4,BCKDHA,CYP4F12,HSPA12B,MINDY1,ITIH5,ANK2,AKAP12,NSUN2,BCKDHA,SOD3,TUB,CBFB,BTD,HPX,SSC5D,TNXB,SERPINC1,DPT,ADD3,DPT,DPT,NOSTRIN,SPTBN1,SELENBP1,SASH1,SELENBP1,ADH1B,BCKDHA,RECK,HPX,CFD,AKAP12,ABCA8,CBFB,LUM,KRT4,RECK,TNXB,SERPINC1,NSUN2,PTN,DPT,SSC5D,GTPBP4,NCBP2,KRT4,SERPINA6,ALDH9A1,ATP6V1C1,ATP6V1C1,MGLL,TNS2,CYP4F12,SPTBN1,MAPK3,TNXB,GTPBP4,ATP6V1C1,VIT,HSPA12B,HPX,ANK2,HSPA12B,SCARA5,ANK2,IL33,NSUN2,ORM2,SELENBP1,MMRN2,TUB,CFD,ADAR,NSUN2,AKAP12,MAPK3,AKAP12,TMOD2,SERPINA3,TOP1,ANK2,DPT,CFD,HPX,KRT13,SCARA5,SORBS3,MINDY1,SELENBP1,TNXB,NSUN2,ADAR
35,PODN,MAPK3,ADH4,MMP14,NSUN2,HPX,AKAP12,VIT,RECK,SCARA5,TNS1,MMRN2,GC,ATP6V1C1,SPTBN1,TUB,TNS2,SUOX,SPTBN1,VIT,KRT13,SPTBN1,TMOD2,MINDY1,LUM,TF,VIT,MINDY1,SERPINC1,ITIH5,MGLL,CAVIN1,ADD3,NSUN2,GTPBP4,SSC5D,AGT,MINDY1,CD34,KRT74,DPT,VIT,SCARA5,KRT74,ABCA8,AKAP12,ADAR,CFD,SERPINC1,NSUN2,MINDY1,TNXB,TOP1,PRKDC,ALB,PRKDC,BCKDHA,ADH1B,CD34,PRKDC,RECK,MINDY1,ABLIM1,OLFML1,MINDY1,GTPBP4,BCKDHA,MINDY1,TMOD2,PRELP,CD34,SERPINC1,TNS2,PODN,DCN,ALB,NFIA,TNXB,MYBBP1A,MAPK3,SPTBN1,TMOD2,VIT,DPT,LUM,GSTM5,SCARA5,CYP4F12,TNXB,KRT13,PODN,MMRN2,LUM,KRT74,KRT13,DCN,MINDY1,NOP2,CD34,RECK
36,GTPBP4,CP,VIT,MINDY1,CD34,ADH4,KRT74,AHSG,GTPBP4,BCKDHA,RECK,CD34,MINDY1,AGT,TNS2,SPTBN1,KRT74,HPX,VIT,ABCA8,HSPA12B,SORBS2,CFD,BCKDHA,TMOD2,VIT,ITIH5,ITIH5,BTD,ABI3BP,SERPINC1,TNXB,AKAP12,ITIH5,KRT74,ABLIM1,GSTM5,CD34,ANK2,LUM,PTN,ITIH5,SELENBP1,SSC5D,LUM,GTPBP4,HPX,TMOD2,ATP6V1C1,TNS2,LUM,DPT,MINDY1,HSPA12B,SCARA5,HSPA12B,RECK,AGT,AGT,NCBP2,ADD3,TMOD2,MGLL,HPX,ABLIM1,CD34,DPT,ATP6V1C1,NSUN2,DCN,CNRIP1,PTN,TUB,TOP1,KRT4,AHSG,ALB,GTPBP4,SELENBP1,HSPA12B,TOP1,LUM,KRT74,ABLIM1,NSUN2,KRT74,ADD3,HSPA12B,DPT,TF,BCKDHA,GSTM5,SCIN,GTPBP4,KRT4,ABCA8,SSC5D,TOP1,ADIRF,ANK2
37,A1BG,BCKDHA,KRT13,SERPINA6,LUM,MGLL,ADH1B,SCIN,ALB,MINDY1,ABCA8,BCKDHA,SELENBP1,GTPBP4,TMOD2,KRT74,TF,TTR,CAVIN1,NOSTRIN,VIT,ADAR,TUB,RECK,KRT74,MGLL,ADH1B,SERPINA1,CFD,SERPINC1,TNS2,SSC5D,VIT,AHSG,DPT,CNN2,MMP14,TF,ADD3,SASH1,ANK2,CAVIN1,MGLL,AHSG,AGT,ITIH5,SELENBP1,ITIH5,VIT,ABI3BP,KRT13,ITIH5,BCKDHA,ITIH5,MINDY1,GPT2,VIT,SOD3,SPTBN1,RECK,MMP14,SELENBP1,MINDY1,ANK2,ANK2,MGLL,SUOX,MGLL,AGT,HSPA12B,OLFML1,VIT,BTD,MMRN2,ADH1B,CYP4F12,TNS2,ADH1B,CD34,SERPINC1,SELENBP1,TF,APPL1,TNXB,RECK,TNS2,ATXN2L,CFD,SORBS3,RBM15,TUB,ABCA8,MMP14,DPT,SOD3,NSUN2,HSPA12B,SSC5D,SELENBP1,BCKDHA
38,SERPINA7,MINDY1,KRT4,AHSG,SERPINC1,AKAP12,TF,TMOD2,SSC5D,BTD,DPT,ORM2,ADH4,PLEKHA6,AGT,VIT,TMOD2,MINDY1,ABI3BP,SPTBN1,SERPINA1,GTPBP4,ADH4,ANK2,AKAP12,ITIH5,TF,MGLL,HSPA12B,ALDH9A1,VIT,ADH4,NSUN2,SORBS3,ADAR,TNS2,ABCA8,SORBS2,SELENBP1,SERPINA1,RECK,TNXB,ABCA8,CYP4F12,NSUN2,CBFB,ADH4,SERPINC1,HSPA12B,AGT,NSUN2,SCIN,ADH4,PODN,HSPA12B,PRELP,ADH1B,CYP4F12,KRT74,ALB,SERPINC1,SERPINC1,SPTBN1,AGT,MAPK3,RECK,ATP6V1C1,ANK2,ADH1B,BTD,NSUN2,CYP4F12,SERPINC1,ATP6V1C1,ADIRF,TF,CP,ITIH5,SERPINC1,AGT,TMOD2,ADAR,NOP2,ATP6V1C1,ANK2,HPX,GC,MINDY1,KRT74,NCBP2,SUOX,TOP1,MAPK3,PODN,LUM,BTD,BCKDHA,HSPA12B,ALB,SELENBP1
39,TMOD2,SSC5D,LUM,TF,GTPBP4,RECK,SERPINA1,ABLIM1,SERPINC1,ADH1B,KANK2,SPTBN1,MGLL,TNXB,LUM,SELENBP1,HSPA12B,CFD,TOP1,TNS2,ITIH5,SERPINA1,MINDY1,AGT,RECK,NSUN2,ADAR,AGT,AKAP12,MINDY1,SSC5D,RAB5B,SERPINA6,TOP1,CD34,SORBS3,MYBBP1A,MTHFD1L,TF,TNXB,TNS2,ADH4,DPT,SERPINC1,VIT,MMRN2,SOD3,PTN,SCIN,OLFML1,TUB,BCKDHA,CTNNBL1,BCKDHA,ADH4,TF,TNS2,CD34,ALB,TOP1,GTPBP4,TOP1,NSUN2,TOP1,APPL1,SERPINA6,SPTBN1,NCBP2,ABLIM1,CYP4F12,SORBS2,MMP14,BCKDHA,MINDY1,PRKDC,GFRA1,GSTM5,NCBP2,SSC5D,KRT4,VIT,RECK,BTD,ABI3BP,NOSTRIN,TF,TNXB,BTD,ADD3,PHYHD1,CD34,BTD,TNS2,RECK,TF,CBFB,TNXB,CAVIN1,CYP4F12,SERPINA7
40,SERPINA6,DPYSL2,ALB,NFIA,ATP6V1C1,KRT74,HSPA12B,SPTBN1,ADD3,GSTM5,CFD,AGT,DIAPH2,VIT,BCKDHA,LUM,ADH4,DCN,ANK2,ALB,TMOD2,AKAP12,KRT74,GTPBP4,SPTBN1,SPTBN1,SERPINC1,KRT74,TNS2,TF,CFD,GTPBP4,TF,ATP6V1C1,RECK,DPT,TNXB,RECK,LUM,MINDY1,SERPINA1,TF,BTD,TNS2,ATP6V1C1,DPT,KRT4,ALB,MMP14,MMRN2,GSTM5,NCBP2,LUM,MAPK3,C2orf54,MMP14,SERPINA1,PRKDC,SERPINA1,MYOC,MAPK3,MMRN2,KRT74,ABLIM1,IL33,SERPINA1,DCN,VIT,TF,MINDY1,TNXB,KRT74,RECK,BCKDHA,SORBS2,ADD1,SERPINA6,MAPK3,ADAR,MAOB,ABLIM1,SSC5D,DPT,GTPBP4,MGLL,LUM,MGLL,OLFML1,MAOB,TNS2,PRELP,CLEC3B,ALB,ALDH9A1,CD34,TNS2,SOD3,AGT,LUM,SSC5D
41,CD34,TNXB,TTR,RECK,TUB,NSUN2,TUB,CD34,NFIA,MMP14,OLFML1,CYP4F12,SSC5D,AHSG,SORBS2,CD34,DPT,MMRN2,RECK,ANK2,SORBS2,ALB,VIT,SSC5D,ADAR,ALB,CFD,BCKDHA,AGT,GTPBP4,PCCB,SOD3,TNXB,MYBBP1A,MGLL,HSPA12B,SERPINA3,TUB,SERPINC1,DPT,SPTBN1,MYBBP1A,BCKDHA,ADD3,SASH1,SASH1,DPT,ADH4,TNXB,MGLL,CAVIN1,BTD,ATP6V1C1,LUM,MMRN2,LUM,TNXB,TMOD2,TNS2,DCN,SORBS2,ABLIM1,TF,HSPA12B,MMRN2,HSPA12B,ADD3,SPTBN1,TNS2,AGT,TNS2,MINDY1,TOP1,ADH4,ADD3,ADD3,SCIN,KRT13,SERPINA6,ATP6V1C1,ECHS1,SPTBN1,GSTM5,MGLL,CFD,ALB,NOP2,EMILIN3,MYO1B,SSC5D,SERPINA6,SCARA5,ADAR,SERPINC1,SELENBP1,ADH1B,TMOD2,MAPK3,NCBP2,MMRN2
42,HSPA12B,MGLL,TMOD2,ADH1B,TNS2,SELENBP1,RECK,RECK,ADH4,SSC5D,AHSG,ADH4,SERPINA6,SERPINA6,PTN,SORBS2,SPTBN1,LUM,LUM,AGT,MAPK3,SERPINC1,SORBS3,ALB,KRT13,MINDY1,ANK2,TNS2,RECK,BCKDHA,ANK2,PODN,KRT13,ALB,TUB,SERPINC1,CFD,PTK7,ABLIM1,CBFB,KRT13,SCARA5,TF,SPTBN1,SORBS2,KRT74,PODN,NCBP2,PCCA,ADD3,TNXB,KRT74,ALB,ATP6V1C1,MGLL,NSUN2,AGT,ALB,LUM,HSD17B10,ITIH5,APPL1,TNXB,SCARA5,BCKDHA,OLFML1,CD34,C2orf54,MINDY1,LUM,PTK7,SORBS2,NSUN2,NCBP2,DPT,KRT13,VIT,ADD3,ANK2,SPTBN1,FNDC3B,SERPINA1,TNXB,ALB,ADAR,ABLIM1,NOSTRIN,ADH1B,MGLL,SCIN,SERPINC1,ANK2,MINDY1,AKAP12,TTR,KRT74,ABCA8,PRELP,SSC5D,TOP1
43,MMP14,ADH4,AKAP12,NSUN2,AKAP12,SSC5D,ALB,CBFB,TNS2,TNXB,MGLL,PCCB,BCKDHA,HSPA12B,MGLL,BCKDHA,SERPINC1,BCKDHA,SSC5D,AKAP12,PCCA,MAPK3,SORBS2,DPT,NSUN2,KRT4,MYBBP1A,TNXB,ABLIM1,ANK2,TUB,SASH1,SERPINC1,LUM,NCBP2,KRT74,SERPINA1,SPTBN1,DPT,CP,ADD3,SORBS3,MINDY1,ITIH5,GSTM5,PADI1,C2orf54,MMP14,CD34,LUM,GTPBP4,CBFB,ABI3BP,SELENBP1,KRT13,AGT,SSC5D,SERPINA1,MMP14,SELENBP1,VIT,ALB,SERPINC1,TF,SCIN,SCARA5,SCIN,SORBS2,ATP6V1C1,CFD,SUCLG2,KRT13,HSPA12B,MYBBP1A,LUM,APPL1,KRT74,MINDY1,HSPA12B,SASH1,TNS2,BTD,NSUN2,SERPINA6,SELENBP1,PCCA,SSC5D,KRT74,IL33,AGT,TNS2,MINDY1,NSUN2,C2orf54,MAOB,DPT,ADH4,SERPINA1,TF,ADH4
44,KRT74,ADD3,SPTBN1,ABCA8,RECK,ATP6V1C1,ABLIM1,TF,MMRN2,MMRN2,SCARA5,ABLIM1,BTD,CBFB,BTD,AKAP12,ANK2,AGT,C2orf54,BCKDHA,AHSG,TF,ADAR,MMRN2,ANK2,SERPINA1,MINDY1,ALB,APPL1,OLFML1,SERPINA6,HSPA12B,TOP1,ADAR,MINDY1,MGLL,MMRN2,ALB,NSUN2,KRT4,SSC5D,SERPINA3,SSC5D,MYBBP1A,TF,LUM,CRNN,SCARA5,KRT13,TOP1,DPT,MGLL,KRT74,GTPBP4,TNS1,ADAR,HSPA12B,TNXB,SORBS2,MGLL,SSC5D,ALDH9A1,CD34,SSC5D,LUM,SORBS2,SORBS2,KRT74,MMRN2,AHSG,BCKDHA,PRELP,CFD,SERPINA1,CBFB,FKBP9,RECK,SSC5D,TF,CD34,MMRN2,SELENBP1,OLFML1,OLFML1,CD34,SORBS3,TF,SCARA5,ABI3BP,MINDY1,MYBBP1A,SOD3,CFD,RBSN,TNS2,SPTBN1,LUM,SERPINA7,RECK,TNS2
45,BTD,TF,ANK2,GTPBP4,IL33,MMRN2,CD34,GTPBP4,TOP1,CFD,AGT,TF,SERPINA1,RECK,NOP2,ABLIM1,ADIRF,ATP6V1C1,ABLIM1,IL33,SSC5D,RAB5B,NCBP2,SERPINA1,PRELP,KRT13,LUM,SPTBN1,NSUN2,ADAR,SORBS3,HPX,AHSG,BTD,ABCA8,SCIN,MGLL,ANK2,MMRN2,VIT,TNXB,APPL1,VIT,KRT13,KRT74,MMP14,VIT,MAPK3,SSC5D,PCCA,NOSTRIN,SERPINA1,MYO9B,CD34,TOP1,TNXB,CD34,VIT,CYP4F12,ADH4,ATP6V1C1,ADAR,SSC5D,GTPBP4,ADIRF,TF,NSUN2,OLFML1,KRT4,SORBS2,ABI3BP,ABI3BP,TF,APPL1,MMRN2,GSTM5,TF,SCIN,ABLIM1,C2orf54,ABCA8,SCIN,CYP4F12,TNS2,SCARA5,SERPINC1,AGT,TF,RAB5B,SERPINA1,MMP14,AGT,PTN,CFD,BTD,MYBBP1A,AGT,VIT,ABI3BP,ADH1B
46,NCBP2,AGT,SERPINA6,TNXB,ANK2,SPTBN1,SCIN,PHYHD1,PRELP,CD34,TF,BTD,KRT13,KRT74,GPT2,AGT,ALB,MAPK3,CD34,TF,CD34,ADH4,BTD,SCIN,TOP1,TUB,TNS2,CBFB,OLFML1,MAPK3,MMRN2,RECK,SSC5D,TF,LUM,SUOX,HSPA12B,ADH1B,AGT,KRT13,APPL1,ADH1B,ANK2,ATP6V1C1,MYBBP1A,EMILIN3,NCBP2,SORBS3,ALDH9A1,SERPINA1,KRT74,NSUN2,CBFB,SERPINA1,KRT4,TOP1,TOP1,MAPK3,APOD,KRT74,SORBS3,ADD3,SERPINA1,TNS2,CFD,SERPINC1,AGT,SERPINA1,KRT13,GPX3,DPT,KRT4,KRT74,HSPA12B,ABI3BP,MINDY1,ADD3,SERPINA1,CFD,ADH1B,ATP6V1C1,ADH4,ABCA8,BCKDHA,SSC5D,SORBS2,GTPBP4,CD34,OLFML1,VIT,SCARA5,OLFML1,SSC5D,ABLIM1,SERPINA1,AKAP12,NSUN2,COL28A1,C2orf54,TNXB
47,AKAP12,MMRN2,SERPINA1,EMILIN3,ADAR,APPL1,MAPK3,GPT2,KRT13,KNG1,HPX,TNS2,AGT,NFIA,NCBP2,TF,MMRN2,A1BG,TNS2,MAPK3,GTPBP4,NFIA,SERPINC1,LUM,ABLIM1,RBSN,MAPK3,ATP6V1C1,ALB,APPL1,SERPINA1,ADD3,TNS2,CD34,ADD3,ABCA8,PRELP,ADD3,CAVIN1,SSC5D,PRKDC,TOP1,TNS2,ABLIM1,TPPP,SSC5D,COLGALT1,BCKDHA,CBFB,ALDH6A1,IL33,MMP14,ADH1B,MMP14,AKAP12,IL33,APPL1,KRT74,THSD7A,BCKDHA,ABI3BP,ANK2,SERPINA3,CD34,ATP6V1C1,TNXB,MYO1B,GTPBP4,SCIN,DDAH2,GSTM5,ABCA8,APPL1,KRT74,TNS2,BCKDHA,ABCA8,ADAR,MGLL,GPX3,NCBP2,NCBP2,ADH1B,CD34,APPL1,HSPA12B,MAOB,ADD3,SERPINA1,ABLIM1,MMRN2,SORBS3,KRT4,PTN,TMOD2,TNS1,TPPP,CLEC3B,MINDY1,CTNNBL1
48,ABLIM1,KRT74,SERPINC1,BCKDHA,MMRN2,NOSTRIN,IL33,ADH1B,ANK2,VIT,SELENBP1,SSC5D,MMRN2,IL33,CBFB,KRT4,AHSG,ABCA8,CRNN,MYBBP1A,AKAP12,CFD,ABLIM1,ADAR,ATP6V1C1,TOP1,PRELP,SSC5D,MMRN2,SCIN,SCIN,VIT,RECK,ANK2,ANK2,OLFML1,ABI3BP,BCKDHA,TNS2,ADD1,MYBBP1A,SERPINA7,NSUN2,ADH1B,MMRN2,NFIA,SCIN,RECK,APPL1,GTPBP4,HSPA12B,DDAH2,TNXB,ALB,SERPINA1,KRT13,NSUN2,TUB,GSTM5,DPT,ABLIM1,CFD,PCCA,MYO1B,SPTBN1,MINDY1,TF,RECK,RECK,MAOB,ADD1,TNS2,GTPBP4,AGT,SPTBN1,SELENBP1,MYO1B,MAOB,BCKDHA,ADD3,TUB,ABLIM1,SCIN,SERPINC1,SERPINA6,RECK,APOD,SCIN,ADH4,BTD,AHSG,EMILIN3,BTD,MMRN2,CAVIN1,OLFML1,SPTBN1,TTR,ADH1B,ORM2
